Season,Region,County,CDC Week,Week Ending Date,Disease,Count,County Centroid,FIPS
2015-2016,CAPITAL DISTRICT,GREENE,40,10/10/2015,INFLUENZA_A,0,"    (42.2869511, -74.1494949)",36039
2015-2016,CENTRAL,CORTLAND,40,10/10/2015,INFLUENZA_A,0,"    (42.5938237, -76.0762647)",36023
2015-2016,WESTERN,YATES,40,10/10/2015,INFLUENZA_B,0,"    (42.6431, -77.1485)",36123
2015-2016,METRO,SULLIVAN,40,10/10/2015,INFLUENZA_B,1,"    (41.7201763, -74.7646796)",36105
2015-2016,NYC,NEW YORK,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (40.7831, -73.9712)",36061
2015-2016,CENTRAL,TOMPKINS,40,10/10/2015,INFLUENZA_B,0,"    (42.4532811, -76.4737116)",36109
2015-2016,CENTRAL,TIOGA,40,10/10/2015,INFLUENZA_B,0,"    (42.1256, -76.3637)",36107
2015-2016,WESTERN,LIVINGSTON,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (42.7274845, -77.7697795)",36051
2015-2016,WESTERN,CATTARAUGUS,40,10/10/2015,INFLUENZA_A,0,"    (42.2448527, -78.6810055)",36009
2015-2016,CAPITAL DISTRICT,FULTON,40,10/10/2015,INFLUENZA_A,0,"    (43.1156093, -74.4236782)",36035
2015-2016,METRO,WESTCHESTER,40,10/10/2015,INFLUENZA_A,0,"    (41.1527698, -73.745912)",36119
2015-2016,NYC,RICHMOND,40,10/10/2015,INFLUENZA_B,0,"    (40.5795, -74.1502)",36085
2015-2016,METRO,WESTCHESTER,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (41.1527698, -73.745912)",36119
2015-2016,CENTRAL,ONEIDA,40,10/10/2015,INFLUENZA_B,0,"    (43.2427273, -75.4342824)",36065
2015-2016,CAPITAL DISTRICT,FULTON,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (43.1156093, -74.4236782)",36035
2015-2016,METRO,SUFFOLK,40,10/10/2015,INFLUENZA_B,1,"    (40.943554, -72.6922184)",36103
2015-2016,CAPITAL DISTRICT,ESSEX,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (44.1089711, -73.7775726)",36031
2015-2016,WESTERN,ONTARIO,40,10/10/2015,INFLUENZA_B,0,"    (42.8566949, -77.3032768)",36069
2015-2016,CAPITAL DISTRICT,DELAWARE,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (42.1939865, -74.966728)",36025
2015-2016,CAPITAL DISTRICT,HAMILTON,40,10/10/2015,INFLUENZA_A,0,"    (43.6578786, -74.5024556)",36041
2015-2016,NYC,BRONX,40,10/10/2015,INFLUENZA_B,0,"    (40.8448, -73.8648)",36005
2015-2016,METRO,DUTCHESS,40,10/10/2015,INFLUENZA_A,0,"    (41.7550085, -73.7399512)",36027
2015-2016,WESTERN,ONTARIO,40,10/10/2015,INFLUENZA_A,0,"    (42.8566949, -77.3032768)",36069
2015-2016,CENTRAL,MADISON,40,10/10/2015,INFLUENZA_A,0,"    (42.9100255, -75.6635749)",36053
2015-2016,CENTRAL,JEFFERSON,40,10/10/2015,INFLUENZA_A,0,"    (44.0607, -75.9928)",36045
2015-2016,CAPITAL DISTRICT,WASHINGTON,40,10/10/2015,INFLUENZA_B,0,"    (43.3123766, -73.4394282)",36115
2015-2016,NYC,KINGS,40,10/10/2015,INFLUENZA_B,1,"    (40.6782, -73.9442)",36047
2015-2016,WESTERN,GENESEE,40,10/10/2015,INFLUENZA_A,0,"    (43.0009096, -78.1927784)",36037
2015-2016,CAPITAL DISTRICT,ALBANY,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (42.5882713, -73.9740136)",36001
2015-2016,METRO,PUTNAM,40,10/10/2015,INFLUENZA_A,0,"    (41.4351, -73.7949)",36079
2015-2016,CENTRAL,BROOME,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (42.1619773, -75.830291)",36007
2015-2016,CAPITAL DISTRICT,OTSEGO,40,10/10/2015,INFLUENZA_A,0,"    (42.6297762, -75.028841)",36077
2015-2016,CAPITAL DISTRICT,OTSEGO,40,10/10/2015,INFLUENZA_B,0,"    (42.6297762, -75.028841)",36077
2015-2016,WESTERN,LIVINGSTON,40,10/10/2015,INFLUENZA_A,0,"    (42.7274845, -77.7697795)",36051
2015-2016,CAPITAL DISTRICT,ALBANY,40,10/10/2015,INFLUENZA_A,0,"    (42.5882713, -73.9740136)",36001
2015-2016,METRO,NASSAU,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (40.7506561, -73.582905)",36059
2015-2016,CAPITAL DISTRICT,COLUMBIA,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (42.2477286, -73.6268046)",36021
2015-2016,CENTRAL,BROOME,40,10/10/2015,INFLUENZA_A,1,"    (42.1619773, -75.830291)",36007
2015-2016,CAPITAL DISTRICT,MONTGOMERY,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (42.9008912, -74.4353575)",36057
2015-2016,CAPITAL DISTRICT,COLUMBIA,40,10/10/2015,INFLUENZA_B,0,"    (42.2477286, -73.6268046)",36021
2015-2016,CENTRAL,MADISON,40,10/10/2015,INFLUENZA_B,0,"    (42.9100255, -75.6635749)",36053
2015-2016,CAPITAL DISTRICT,CLINTON,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (44.7527103, -73.7056478)",36019
2015-2016,CENTRAL,TIOGA,40,10/10/2015,INFLUENZA_A,0,"    (42.1256, -76.3637)",36107
2015-2016,CENTRAL,CORTLAND,40,10/10/2015,INFLUENZA_B,0,"    (42.5938237, -76.0762647)",36023
2015-2016,CAPITAL DISTRICT,DELAWARE,40,10/10/2015,INFLUENZA_B,0,"    (42.1939865, -74.966728)",36025
2015-2016,CENTRAL,CORTLAND,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (42.5938237, -76.0762647)",36023
2015-2016,CENTRAL,CAYUGA,40,10/10/2015,INFLUENZA_B,0,"    (43.0085456, -76.5745866)",36011
2015-2016,CENTRAL,LEWIS,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (43.7863965, -75.4426165)",36049
2015-2016,CENTRAL,BROOME,40,10/10/2015,INFLUENZA_B,0,"    (42.1619773, -75.830291)",36007
2015-2016,WESTERN,ORLEANS,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (43.209007, -78.254897)",36073
2015-2016,WESTERN,CHAUTAUQUA,40,10/10/2015,INFLUENZA_A,0,"    (42.3042159, -79.4075949)",36013
2015-2016,CENTRAL,ONONDAGA,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (43.0065299, -76.1961167)",36067
2015-2016,WESTERN,CATTARAUGUS,40,10/10/2015,INFLUENZA_B,0,"    (42.2448527, -78.6810055)",36009
2015-2016,WESTERN,WAYNE,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (43.202, -77.0104)",36117
2015-2016,WESTERN,NIAGARA,40,10/10/2015,INFLUENZA_A,0,"    (43.203001, -78.71083)",36063
2015-2016,WESTERN,SCHUYLER,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (42.419776, -76.9386038)",36097
2015-2016,CENTRAL,CHENANGO,40,10/10/2015,INFLUENZA_B,0,"    (42.489732, -75.6049051)",36017
2015-2016,WESTERN,SENECA,40,10/10/2015,INFLUENZA_A,0,"    (42.7652, -76.8721)",36099
2015-2016,CAPITAL DISTRICT,SARATOGA,40,10/10/2015,INFLUENZA_B,0,"    (43.1061353, -73.8553872)",36091
2015-2016,CAPITAL DISTRICT,HAMILTON,40,10/10/2015,INFLUENZA_B,0,"    (43.6578786, -74.5024556)",36041
2015-2016,WESTERN,WAYNE,40,10/10/2015,INFLUENZA_A,0,"    (43.202, -77.0104)",36117
2015-2016,METRO,PUTNAM,40,10/10/2015,INFLUENZA_B,0,"    (41.4351, -73.7949)",36079
2015-2016,CAPITAL DISTRICT,SARATOGA,40,10/10/2015,INFLUENZA_A,1,"    (43.1061353, -73.8553872)",36091
2015-2016,CENTRAL,TIOGA,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (42.1256, -76.3637)",36107
2015-2016,WESTERN,ALLEGANY,40,10/10/2015,INFLUENZA_A,0,"    (42.2478938, -78.0261758)",36003
2015-2016,WESTERN,CHEMUNG,40,10/10/2015,INFLUENZA_B,0,"    (42.1552807, -76.7471788)",36015
2015-2016,CENTRAL,JEFFERSON,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (44.0607, -75.9928)",36045
2015-2016,WESTERN,ORLEANS,40,10/10/2015,INFLUENZA_A,0,"    (43.209007, -78.254897)",36073
2015-2016,WESTERN,STEUBEN,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (42.2667252, -77.3855253)",36101
2015-2016,WESTERN,LIVINGSTON,40,10/10/2015,INFLUENZA_B,0,"    (42.7274845, -77.7697795)",36051
2015-2016,CENTRAL,ONONDAGA,40,10/10/2015,INFLUENZA_A,0,"    (43.0065299, -76.1961167)",36067
2015-2016,WESTERN,ERIE,40,10/10/2015,INFLUENZA_B,0,"    (42.752759, -78.7781922)",36029
2015-2016,CAPITAL DISTRICT,CLINTON,40,10/10/2015,INFLUENZA_B,0,"    (44.7527103, -73.7056478)",36019
2015-2016,CAPITAL DISTRICT,FRANKLIN,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (44.5943743, -74.3106698)",36033
2015-2016,CAPITAL DISTRICT,ESSEX,40,10/10/2015,INFLUENZA_A,0,"    (44.1089711, -73.7775726)",36031
2015-2016,METRO,ULSTER,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (41.9472321, -74.265447)",36111
2015-2016,CAPITAL DISTRICT,WARREN,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (43.5551053, -73.8381388)",36113
2015-2016,METRO,ROCKLAND,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (41.1547851, -74.0247721)",36087
2015-2016,WESTERN,CATTARAUGUS,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (42.2448527, -78.6810055)",36009
2015-2016,CENTRAL,OSWEGO,40,10/10/2015,INFLUENZA_B,0,"    (43.4614428, -76.209258)",36075
2015-2016,CAPITAL DISTRICT,OTSEGO,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (42.6297762, -75.028841)",36077
2015-2016,WESTERN,CHEMUNG,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (42.1552807, -76.7471788)",36015
2015-2016,WESTERN,CHAUTAUQUA,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (42.3042159, -79.4075949)",36013
2015-2016,NYC,QUEENS,40,10/10/2015,INFLUENZA_A,6,"    (40.7282, -73.7949)",36081
2015-2016,WESTERN,MONROE,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (43.174966, -77.639663)",36055
2015-2016,WESTERN,WYOMING,40,10/10/2015,INFLUENZA_A,0,"    (42.7013627, -78.2285667)",36121
2015-2016,WESTERN,MONROE,40,10/10/2015,INFLUENZA_A,0,"    (43.174966, -77.639663)",36055
2015-2016,CENTRAL,ONONDAGA,40,10/10/2015,INFLUENZA_B,0,"    (43.0065299, -76.1961167)",36067
2015-2016,WESTERN,SCHUYLER,40,10/10/2015,INFLUENZA_A,0,"    (42.419776, -76.9386038)",36097
2015-2016,METRO,DUTCHESS,40,10/10/2015,INFLUENZA_B,0,"    (41.7550085, -73.7399512)",36027
2015-2016,METRO,DUTCHESS,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (41.7550085, -73.7399512)",36027
2015-2016,CENTRAL,OSWEGO,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (43.4614428, -76.209258)",36075
2015-2016,CAPITAL DISTRICT,ESSEX,40,10/10/2015,INFLUENZA_B,0,"    (44.1089711, -73.7775726)",36031
2015-2016,CAPITAL DISTRICT,COLUMBIA,40,10/10/2015,INFLUENZA_A,0,"    (42.2477286, -73.6268046)",36021
2015-2016,CENTRAL,MADISON,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (42.9100255, -75.6635749)",36053
2015-2016,WESTERN,SCHUYLER,40,10/10/2015,INFLUENZA_B,0,"    (42.419776, -76.9386038)",36097
2015-2016,CAPITAL DISTRICT,CLINTON,40,10/10/2015,INFLUENZA_A,0,"    (44.7527103, -73.7056478)",36019
2015-2016,WESTERN,YATES,40,10/10/2015,INFLUENZA_A,0,"    (42.6431, -77.1485)",36123
2015-2016,NYC,RICHMOND,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (40.5795, -74.1502)",36085
2015-2016,CENTRAL,CHENANGO,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (42.489732, -75.6049051)",36017
2015-2016,CAPITAL DISTRICT,HAMILTON,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (43.6578786, -74.5024556)",36041
2015-2016,METRO,ULSTER,40,10/10/2015,INFLUENZA_B,0,"    (41.9472321, -74.265447)",36111
2015-2016,CAPITAL DISTRICT,MONTGOMERY,40,10/10/2015,INFLUENZA_A,0,"    (42.9008912, -74.4353575)",36057
2015-2016,WESTERN,ALLEGANY,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (42.2478938, -78.0261758)",36003
2015-2016,CAPITAL DISTRICT,SCHENECTADY,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (42.8175421, -74.0435834)",36093
2015-2016,NYC,BRONX,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (40.8448, -73.8648)",36005
2015-2016,NYC,RICHMOND,40,10/10/2015,INFLUENZA_A,0,"    (40.5795, -74.1502)",36085
2015-2016,NYC,KINGS,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (40.6782, -73.9442)",36047
2015-2016,CAPITAL DISTRICT,SCHOHARIE,40,10/10/2015,INFLUENZA_B,0,"    (42.591294, -74.4381718)",36095
2015-2016,CENTRAL,ONEIDA,40,10/10/2015,INFLUENZA_A,0,"    (43.2427273, -75.4342824)",36065
2015-2016,WESTERN,CHAUTAUQUA,40,10/10/2015,INFLUENZA_B,1,"    (42.3042159, -79.4075949)",36013
2015-2016,WESTERN,STEUBEN,40,10/10/2015,INFLUENZA_B,0,"    (42.2667252, -77.3855253)",36101
2015-2016,NYC,NEW YORK,40,10/10/2015,INFLUENZA_A,3,"    (40.7831, -73.9712)",36061
2015-2016,CAPITAL DISTRICT,WARREN,40,10/10/2015,INFLUENZA_B,0,"    (43.5551053, -73.8381388)",36113
2015-2016,WESTERN,STEUBEN,40,10/10/2015,INFLUENZA_A,0,"    (42.2667252, -77.3855253)",36101
2015-2016,CAPITAL DISTRICT,WASHINGTON,40,10/10/2015,INFLUENZA_A,0,"    (43.3123766, -73.4394282)",36115
2015-2016,WESTERN,MONROE,40,10/10/2015,INFLUENZA_B,0,"    (43.174966, -77.639663)",36055
2015-2016,WESTERN,YATES,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (42.6431, -77.1485)",36123
2015-2016,CAPITAL DISTRICT,RENSSELAER,40,10/10/2015,INFLUENZA_A,0,"    (42.7104206, -73.5138454)",36083
2015-2016,CENTRAL,LEWIS,40,10/10/2015,INFLUENZA_A,0,"    (43.7863965, -75.4426165)",36049
2015-2016,CENTRAL,ST LAWRENCE,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (44.4881125, -75.074311)",36089
2015-2016,METRO,SUFFOLK,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (40.943554, -72.6922184)",36103
2015-2016,CENTRAL,ST LAWRENCE,40,10/10/2015,INFLUENZA_B,0,"    (44.4881125, -75.074311)",36089
2015-2016,WESTERN,WYOMING,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (42.7013627, -78.2285667)",36121
2015-2016,CENTRAL,CAYUGA,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (43.0085456, -76.5745866)",36011
2015-2016,METRO,SULLIVAN,40,10/10/2015,INFLUENZA_A,0,"    (41.7201763, -74.7646796)",36105
2015-2016,NYC,QUEENS,40,10/10/2015,INFLUENZA_B,1,"    (40.7282, -73.7949)",36081
2015-2016,WESTERN,ERIE,40,10/10/2015,INFLUENZA_A,0,"    (42.752759, -78.7781922)",36029
2015-2016,NYC,KINGS,40,10/10/2015,INFLUENZA_A,0,"    (40.6782, -73.9442)",36047
2015-2016,METRO,ORANGE,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (41.4024096, -74.3062522)",36071
2015-2016,METRO,NASSAU,40,10/10/2015,INFLUENZA_A,3,"    (40.7506561, -73.582905)",36059
2015-2016,CENTRAL,CAYUGA,40,10/10/2015,INFLUENZA_A,0,"    (43.0085456, -76.5745866)",36011
2015-2016,CENTRAL,ST LAWRENCE,40,10/10/2015,INFLUENZA_A,0,"    (44.4881125, -75.074311)",36089
2015-2016,WESTERN,GENESEE,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (43.0009096, -78.1927784)",36037
2015-2016,CAPITAL DISTRICT,SCHOHARIE,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (42.591294, -74.4381718)",36095
2015-2016,NYC,QUEENS,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (40.7282, -73.7949)",36081
2015-2016,WESTERN,ALLEGANY,40,10/10/2015,INFLUENZA_B,0,"    (42.2478938, -78.0261758)",36003
2015-2016,CAPITAL DISTRICT,MONTGOMERY,40,10/10/2015,INFLUENZA_B,0,"    (42.9008912, -74.4353575)",36057
2015-2016,METRO,ROCKLAND,40,10/10/2015,INFLUENZA_A,0,"    (41.1547851, -74.0247721)",36087
2015-2016,METRO,SUFFOLK,40,10/10/2015,INFLUENZA_A,0,"    (40.943554, -72.6922184)",36103
2015-2016,CAPITAL DISTRICT,SCHOHARIE,40,10/10/2015,INFLUENZA_A,0,"    (42.591294, -74.4381718)",36095
2015-2016,WESTERN,SENECA,40,10/10/2015,INFLUENZA_B,0,"    (42.7652, -76.8721)",36099
2015-2016,CAPITAL DISTRICT,WARREN,40,10/10/2015,INFLUENZA_A,0,"    (43.5551053, -73.8381388)",36113
2015-2016,NYC,NEW YORK,40,10/10/2015,INFLUENZA_B,0,"    (40.7831, -73.9712)",36061
2015-2016,CENTRAL,CHENANGO,40,10/10/2015,INFLUENZA_A,0,"    (42.489732, -75.6049051)",36017
2015-2016,CAPITAL DISTRICT,GREENE,40,10/10/2015,INFLUENZA_B,0,"    (42.2869511, -74.1494949)",36039
2015-2016,METRO,ULSTER,40,10/10/2015,INFLUENZA_A,1,"    (41.9472321, -74.265447)",36111
2015-2016,WESTERN,SENECA,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (42.7652, -76.8721)",36099
2015-2016,WESTERN,ONTARIO,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (42.8566949, -77.3032768)",36069
2015-2016,METRO,ROCKLAND,40,10/10/2015,INFLUENZA_B,0,"    (41.1547851, -74.0247721)",36087
2015-2016,WESTERN,WAYNE,40,10/10/2015,INFLUENZA_B,0,"    (43.202, -77.0104)",36117
2015-2016,METRO,SULLIVAN,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (41.7201763, -74.7646796)",36105
2015-2016,WESTERN,NIAGARA,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (43.203001, -78.71083)",36063
2015-2016,CAPITAL DISTRICT,ALBANY,40,10/10/2015,INFLUENZA_B,0,"    (42.5882713, -73.9740136)",36001
2015-2016,CAPITAL DISTRICT,SCHENECTADY,40,10/10/2015,INFLUENZA_A,0,"    (42.8175421, -74.0435834)",36093
2015-2016,CENTRAL,ONEIDA,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (43.2427273, -75.4342824)",36065
2015-2016,METRO,NASSAU,40,10/10/2015,INFLUENZA_B,1,"    (40.7506561, -73.582905)",36059
2015-2016,CAPITAL DISTRICT,RENSSELAER,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (42.7104206, -73.5138454)",36083
2015-2016,WESTERN,ERIE,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (42.752759, -78.7781922)",36029
2015-2016,METRO,WESTCHESTER,40,10/10/2015,INFLUENZA_B,4,"    (41.1527698, -73.745912)",36119
2015-2016,CAPITAL DISTRICT,FRANKLIN,40,10/10/2015,INFLUENZA_B,0,"    (44.5943743, -74.3106698)",36033
2015-2016,WESTERN,GENESEE,40,10/10/2015,INFLUENZA_B,0,"    (43.0009096, -78.1927784)",36037
2015-2016,CAPITAL DISTRICT,FRANKLIN,40,10/10/2015,INFLUENZA_A,0,"    (44.5943743, -74.3106698)",36033
2015-2016,CAPITAL DISTRICT,GREENE,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (42.2869511, -74.1494949)",36039
2015-2016,WESTERN,WYOMING,40,10/10/2015,INFLUENZA_B,0,"    (42.7013627, -78.2285667)",36121
2015-2016,CENTRAL,TOMPKINS,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (42.4532811, -76.4737116)",36109
2015-2016,WESTERN,ORLEANS,40,10/10/2015,INFLUENZA_B,0,"    (43.209007, -78.254897)",36073
2015-2016,CAPITAL DISTRICT,SARATOGA,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (43.1061353, -73.8553872)",36091
2015-2016,CENTRAL,JEFFERSON,40,10/10/2015,INFLUENZA_B,0,"    (44.0607, -75.9928)",36045
2015-2016,METRO,PUTNAM,40,10/10/2015,INFLUENZA_UNSPECIFIED,0,"    (41.4351, -73.7949)",36079
2015-2016,CAPITAL DISTRICT,RENSSELAER,40,10/10/2015,INFLUENZA_B,0,"    (42.7104206, -73.5138454)",36083
2014-2015,WESTERN,MONROE,20,5/23/2015,INFLUENZA_UNSPECIFIED,0,"    (43.174966, -77.639663)",36055
2014-2015,METRO,NASSAU,20,5/23/2015,INFLUENZA_B,4,"    (40.7506561, -73.582905)",36059
2014-2015,CENTRAL,ONONDAGA,20,5/23/2015,INFLUENZA_B,2,"    (43.0065299, -76.1961167)",36067
2014-2015,CAPITAL DISTRICT,MONTGOMERY,20,5/23/2015,INFLUENZA_UNSPECIFIED,0,"    (42.9008912, -74.4353575)",36057
2014-2015,CENTRAL,TIOGA,20,5/23/2015,INFLUENZA_UNSPECIFIED,0,"    (42.1256, -76.3637)",36107
2014-2015,CENTRAL,ONEIDA,20,5/23/2015,INFLUENZA_A,0,"    (43.2427273, -75.4342824)",36065
2014-2015,CENTRAL,OSWEGO,20,5/23/2015,INFLUENZA_UNSPECIFIED,0,"    (43.4614428, -76.209258)",36075
2014-2015,CENTRAL,ONONDAGA,20,5/23/2015,INFLUENZA_UNSPECIFIED,0,"    (43.0065299, -76.1961167)",36067
2014-2015,CAPITAL DISTRICT,OTSEGO,20,5/23/2015,INFLUENZA_B,0,"    (42.6297762, -75.028841)",36077
2014-2015,WESTERN,YATES,20,5/23/2015,INFLUENZA_UNSPECIFIED,0,"    (42.6431, -77.1485)",36123
2014-2015,NYC,KINGS,20,5/23/2015,INFLUENZA_B,6,"    (40.6782, -73.9442)",36047
2014-2015,CENTRAL,LEWIS,20,5/23/2015,INFLUENZA_UNSPECIFIED,0,"    (43.7863965, -75.4426165)",36049
2014-2015,WESTERN,YATES,20,5/23/2015,INFLUENZA_A,0,"    (42.6431, -77.1485)",36123
2014-2015,METRO,ROCKLAND,20,5/23/2015,INFLUENZA_A,0,"    (41.1547851, -74.0247721)",36087
2014-2015,METRO,PUTNAM,20,5/23/2015,INFLUENZA_UNSPECIFIED,0,"    (41.4351, -73.7949)",36079
2014-2015,CENTRAL,MADISON,20,5/23/2015,INFLUENZA_A,0,"    (42.9100255, -75.6635749)",36053
2014-2015,CAPITAL DISTRICT,SCHOHARIE,20,5/23/2015,INFLUENZA_B,0,"    (42.591294, -74.4381718)",36095
2014-2015,CENTRAL,MADISON,20,5/23/2015,INFLUENZA_UNSPECIFIED,0,"    (42.9100255, -75.6635749)",36053
2014-2015,WESTERN,STEUBEN,20,5/23/2015,INFLUENZA_B,0,"    (42.2667252, -77.3855253)",36101
2014-2015,WESTERN,ONTARIO,20,5/23/2015,INFLUENZA_A,0,"    (42.8566949, -77.3032768)",36069
2014-2015,CAPITAL DISTRICT,RENSSELAER,20,5/23/2015,INFLUENZA_A,0,"    (42.7104206, -73.5138454)",36083
2014-2015,NYC,BRONX,20,5/23/2015,INFLUENZA_B,2,"    (40.8448, -73.8648)",36005
2014-2015,METRO,SULLIVAN,20,5/23/2015,INFLUENZA_UNSPECIFIED,0,"    (41.7201763, -74.7646796)",36105
2014-2015,WESTERN,NIAGARA,20,5/23/2015,INFLUENZA_UNSPECIFIED,0,"    (43.203001, -78.71083)",36063
2014-2015,WESTERN,MONROE,20,5/23/2015,INFLUENZA_A,1,"    (43.174966, -77.639663)",36055
2014-2015,CENTRAL,TOMPKINS,20,5/23/2015,INFLUENZA_A,0,"    (42.4532811, -76.4737116)",36109
2014-2015,NYC,NEW YORK,20,5/23/2015,INFLUENZA_UNSPECIFIED,0,"    (40.7831, -73.9712)",36061
2014-2015,WESTERN,SCHUYLER,20,5/23/2015,INFLUENZA_UNSPECIFIED,0,"    (42.419776, -76.9386038)",36097
2014-2015,METRO,WESTCHESTER,20,5/23/2015,INFLUENZA_A,3,"    (41.1527698, -73.745912)",36119
2014-2015,WESTERN,WAYNE,20,5/23/2015,INFLUENZA_B,0,"    (43.202, -77.0104)",36117
2014-2015,CAPITAL DISTRICT,RENSSELAER,20,5/23/2015,INFLUENZA_UNSPECIFIED,0,"    (42.7104206, -73.5138454)",36083
2014-2015,CAPITAL DISTRICT,OTSEGO,20,5/23/2015,INFLUENZA_A,0,"    (42.6297762, -75.028841)",36077
2014-2015,NYC,RICHMOND,20,5/23/2015,INFLUENZA_A,0,"    (40.5795, -74.1502)",36085
2014-2015,WESTERN,WAYNE,20,5/23/2015,INFLUENZA_A,1,"    (43.202, -77.0104)",36117
2014-2015,METRO,ORANGE,20,5/23/2015,INFLUENZA_UNSPECIFIED,1,"    (41.4024096, -74.3062522)",36071
2014-2015,METRO,SULLIVAN,20,5/23/2015,INFLUENZA_B,1,"    (41.7201763, -74.7646796)",36105
2014-2015,NYC,KINGS,20,5/23/2015,INFLUENZA_UNSPECIFIED,0,"    (40.6782, -73.9442)",36047
2014-2015,CENTRAL,ONEIDA,20,5/23/2015,INFLUENZA_B,4,"    (43.2427273, -75.4342824)",36065
2014-2015,NYC,QUEENS,20,5/23/2015,INFLUENZA_B,4,"    (40.7282, -73.7949)",36081
2014-2015,WESTERN,NIAGARA,20,5/23/2015,INFLUENZA_A,0,"    (43.203001, -78.71083)",36063
2014-2015,CENTRAL,TIOGA,20,5/23/2015,INFLUENZA_A,0,"    (42.1256, -76.3637)",36107
2014-2015,WESTERN,ORLEANS,20,5/23/2015,INFLUENZA_UNSPECIFIED,0,"    (43.209007, -78.254897)",36073
2014-2015,WESTERN,MONROE,20,5/23/2015,INFLUENZA_B,0,"    (43.174966, -77.639663)",36055
2014-2015,CAPITAL DISTRICT,MONTGOMERY,20,5/23/2015,INFLUENZA_B,0,"    (42.9008912, -74.4353575)",36057
2014-2015,CENTRAL,ST LAWRENCE,20,5/23/2015,INFLUENZA_A,4,"    (44.4881125, -75.074311)",36089
2014-2015,CAPITAL DISTRICT,WASHINGTON,20,5/23/2015,INFLUENZA_UNSPECIFIED,0,"    (43.3123766, -73.4394282)",36115
2014-2015,WESTERN,NIAGARA,20,5/23/2015,INFLUENZA_B,0,"    (43.203001, -78.71083)",36063
2014-2015,WESTERN,ORLEANS,20,5/23/2015,INFLUENZA_B,1,"    (43.209007, -78.254897)",36073
